offer_id,hotel_id,provider_name,date_scraped,price_eur,room_type,hotel_avg_price,is_outlier
3718,30,Hotels.com,2026-02-19,100.74,Deluxe,119.90028985507247,False
3719,30,Hotels.com,2026-02-26,106.73,Standard,119.90028985507247,False
3720,30,Hotels.com,2026-03-05,99.6,Standard,119.90028985507247,False
3721,30,Hotels.com,2026-03-12,95.32,Deluxe,119.90028985507247,False
3722,30,Hotels.com,2026-03-19,102.41,Deluxe,119.90028985507247,False
3723,30,Hotels.com,2026-03-26,94.84,Standard,119.90028985507247,False
3724,30,Hotels.com,2026-04-02,103.0,Deluxe,119.90028985507247,False
3725,30,Hotels.com,2026-04-09,97.25,Suite,119.90028985507247,False
3726,30,Hotels.com,2026-04-16,109.28,Standard,119.90028985507247,False
3727,30,Hotels.com,2026-04-23,98.25,Standard,119.90028985507247,False
3728,30,Hotels.com,2026-04-30,93.56,Standard,119.90028985507247,False
3729,30,Hotels.com,2026-05-07,100.89,Standard,119.90028985507247,False
3730,30,Hotels.com,2026-05-14,99.87,Deluxe,119.90028985507247,False
3731,30,Hotels.com,2026-05-21,100.75,Deluxe,119.90028985507247,False
3732,30,Hotels.com,2026-05-28,98.88,Deluxe,119.90028985507247,False
3733,30,Hotels.com,2026-06-04,101.53,Standard,119.90028985507247,False
3734,30,Hotels.com,2026-06-11,101.36,Standard,119.90028985507247,False
3735,30,Hotels.com,2026-06-18,95.35,Standard,119.90028985507247,False
3736,30,Hotels.com,2026-06-25,107.75,Standard,119.90028985507247,False
3737,30,Hotels.com,2026-07-02,98.3,Deluxe,119.90028985507247,False
3738,30,Hotels.com,2026-07-09,94.66,Standard,119.90028985507247,False
3739,30,Hotels.com,2026-07-16,101.3,Suite,119.90028985507247,False
3740,30,Hotels.com,2026-07-23,99.52,Standard,119.90028985507247,False
3742,30,Hotels.com,2026-08-06,101.14,Standard,119.90028985507247,False
3743,30,Hotels.com,2026-08-13,96.64,Deluxe,119.90028985507247,False
3744,30,Hotels.com,2026-08-20,101.74,Deluxe,119.90028985507247,False
3745,30,Hotels.com,2026-08-27,101.63,Standard,119.90028985507247,False
3746,30,Expedia,2026-01-01,98.02,Standard,119.90028985507247,False
3747,30,Expedia,2026-01-08,104.39,Standard,119.90028985507247,False
3748,30,Expedia,2026-01-15,96.17,Standard,119.90028985507247,False
3749,30,Expedia,2026-01-22,100.2,Standard,119.90028985507247,False
3750,30,Expedia,2026-01-29,111.32,Deluxe,119.90028985507247,False
3751,30,Expedia,2026-02-05,103.38,Standard,119.90028985507247,False
3752,30,Expedia,2026-02-12,92.99,Standard,119.90028985507247,False
3753,30,Expedia,2026-02-19,101.33,Deluxe,119.90028985507247,False
3754,30,Expedia,2026-02-26,99.82,Deluxe,119.90028985507247,False
3755,30,Expedia,2026-03-05,96.02,Suite,119.90028985507247,False
3756,30,Expedia,2026-03-12,101.39,Deluxe,119.90028985507247,False
3757,30,Expedia,2026-03-19,92.92,Standard,119.90028985507247,False
3758,30,Expedia,2026-03-26,94.66,Standard,119.90028985507247,False
3759,30,Expedia,2026-04-02,96.91,Deluxe,119.90028985507247,False
3760,30,Expedia,2026-04-09,95.8,Standard,119.90028985507247,False
3761,30,Expedia,2026-04-16,100.81,Standard,119.90028985507247,False
3762,30,Expedia,2026-04-23,97.49,Standard,119.90028985507247,False
3763,30,Expedia,2026-04-30,95.33,Standard,119.90028985507247,False
3764,30,Expedia,2026-05-07,103.29,Deluxe,119.90028985507247,False
3765,30,Expedia,2026-05-14,100.62,Standard,119.90028985507247,False
3766,30,Expedia,2026-05-21,91.01,Suite,119.90028985507247,False
3767,30,Expedia,2026-05-28,90.93,Standard,119.90028985507247,False
3768,30,Expedia,2026-06-04,95.37,Standard,119.90028985507247,False
3769,30,Expedia,2026-06-11,91.52,Standard,119.90028985507247,False
3770,30,Expedia,2026-06-18,102.38,Suite,119.90028985507247,False
3771,30,Expedia,2026-06-25,94.88,Standard,119.90028985507247,False
3772,30,Expedia,2026-07-02,100.19,Deluxe,119.90028985507247,False
3773,30,Expedia,2026-07-09,107.71,Suite,119.90028985507247,False
3774,30,Expedia,2026-07-16,101.26,Standard,119.90028985507247,False
3775,30,Expedia,2026-07-23,88.77,Deluxe,119.90028985507247,False
3776,30,Expedia,2026-07-30,95.08,Deluxe,119.90028985507247,False
3777,30,Expedia,2026-08-06,96.69,Deluxe,119.90028985507247,False
3778,30,Expedia,2026-08-13,99.01,Standard,119.90028985507247,False
3779,30,Expedia,2026-08-20,102.08,Deluxe,119.90028985507247,False
3780,30,Expedia,2026-08-27,108.83,Standard,119.90028985507247,False
3781,30,HRS,2026-01-01,113.4,Standard,119.90028985507247,False
3782,30,HRS,2026-01-08,112.82,Standard,119.90028985507247,False
3783,30,HRS,2026-01-15,98.32,Suite,119.90028985507247,False
3784,30,HRS,2026-01-22,112.62,Standard,119.90028985507247,False
3785,30,HRS,2026-01-29,100.07,Standard,119.90028985507247,False
3786,30,HRS,2026-02-05,96.89,Deluxe,119.90028985507247,False
3787,30,HRS,2026-02-12,98.06,Deluxe,119.90028985507247,False
3788,30,HRS,2026-02-19,102.1,Deluxe,119.90028985507247,False
3789,30,HRS,2026-02-26,107.87,Standard,119.90028985507247,False
3790,30,HRS,2026-03-05,111.07,Deluxe,119.90028985507247,False
3791,30,HRS,2026-03-12,102.56,Deluxe,119.90028985507247,False
3792,30,HRS,2026-03-19,115.72,Standard,119.90028985507247,False
3793,30,HRS,2026-03-26,116.19,Standard,119.90028985507247,False
3794,30,HRS,2026-04-02,107.1,Standard,119.90028985507247,False
3795,30,HRS,2026-04-09,105.01,Standard,119.90028985507247,False
3796,30,HRS,2026-04-16,103.86,Deluxe,119.90028985507247,False
3797,30,HRS,2026-04-23,106.53,Suite,119.90028985507247,False
3798,30,HRS,2026-04-30,103.8,Standard,119.90028985507247,False
3799,30,HRS,2026-05-07,101.39,Standard,119.90028985507247,False
3800,30,HRS,2026-05-14,104.09,Standard,119.90028985507247,False
3801,30,HRS,2026-05-21,113.98,Standard,119.90028985507247,False
3802,30,HRS,2026-05-28,111.5,Standard,119.90028985507247,False
3803,30,HRS,2026-06-04,104.09,Standard,119.90028985507247,False
3804,30,HRS,2026-06-11,116.85,Standard,119.90028985507247,False
3805,30,HRS,2026-06-18,106.09,Standard,119.90028985507247,False
3806,30,HRS,2026-06-25,102.42,Deluxe,119.90028985507247,False
3807,30,HRS,2026-07-02,108.37,Standard,119.90028985507247,False
3809,30,HRS,2026-07-16,113.68,Deluxe,119.90028985507247,False
3810,30,HRS,2026-07-23,102.65,Deluxe,119.90028985507247,False
3811,30,HRS,2026-07-30,100.42,Standard,119.90028985507247,False
3812,30,HRS,2026-08-06,104.54,Standard,119.90028985507247,False
3813,30,HRS,2026-08-13,109.26,Suite,119.90028985507247,False
3814,30,HRS,2026-08-20,110.71,Standard,119.90028985507247,False
3815,30,HRS,2026-08-27,112.78,Deluxe,119.90028985507247,False
3816,31,Agoda,2026-01-01,111.69,Standard,125.10235714285716,False
3817,31,Agoda,2026-01-08,121.28,Standard,125.10235714285716,False
3818,31,Agoda,2026-01-15,126.02,Standard,125.10235714285716,False
3819,31,Agoda,2026-01-22,116.25,Suite,125.10235714285716,False
3820,31,Agoda,2026-01-29,119.97,Standard,125.10235714285716,False
3821,31,Agoda,2026-02-05,120.73,Standard,125.10235714285716,False
3822,31,Agoda,2026-02-12,124.4,Standard,125.10235714285716,False
3823,31,Agoda,2026-02-19,119.54,Standard,125.10235714285716,False
3824,31,Agoda,2026-02-26,129.08,Standard,125.10235714285716,False
3825,31,Agoda,2026-03-05,125.05,Standard,125.10235714285716,False
3826,31,Agoda,2026-03-12,122.58,Standard,125.10235714285716,False
3827,31,Agoda,2026-03-19,129.14,Standard,125.10235714285716,False
3828,31,Agoda,2026-03-26,123.12,Standard,125.10235714285716,False
3829,31,Agoda,2026-04-02,120.76,Standard,125.10235714285716,False
3830,31,Agoda,2026-04-09,127.0,Standard,125.10235714285716,False
3831,31,Agoda,2026-04-16,115.06,Standard,125.10235714285716,False
3832,31,Agoda,2026-04-23,121.28,Deluxe,125.10235714285716,False
3833,31,Agoda,2026-04-30,129.96,Standard,125.10235714285716,False
3834,31,Agoda,2026-05-07,123.42,Standard,125.10235714285716,False
3835,31,Agoda,2026-05-14,126.49,Suite,125.10235714285716,False
3836,31,Agoda,2026-05-21,126.25,Standard,125.10235714285716,False
3837,31,Agoda,2026-05-28,134.06,Standard,125.10235714285716,False
3838,31,Agoda,2026-06-04,118.71,Standard,125.10235714285716,False
3839,31,Agoda,2026-06-11,124.89,Standard,125.10235714285716,False
3840,31,Agoda,2026-06-18,123.83,Suite,125.10235714285716,False
3841,31,Agoda,2026-06-25,118.37,Standard,125.10235714285716,False
3842,31,Agoda,2026-07-02,124.17,Standard,125.10235714285716,False
3843,31,Agoda,2026-07-09,122.71,Standard,125.10235714285716,False
3844,31,Agoda,2026-07-16,120.28,Standard,125.10235714285716,False
3845,31,Agoda,2026-07-23,125.51,Suite,125.10235714285716,False
3846,31,Agoda,2026-07-30,114.7,Standard,125.10235714285716,False
3847,31,Agoda,2026-08-06,125.24,Deluxe,125.10235714285716,False
3848,31,Agoda,2026-08-13,118.7,Deluxe,125.10235714285716,False
3849,31,Agoda,2026-08-20,130.97,Standard,125.10235714285716,False
3850,31,Agoda,2026-08-27,111.87,Deluxe,125.10235714285716,False
3851,31,Hotels.com,2026-01-01,127.12,Standard,125.10235714285716,False
3852,31,Hotels.com,2026-01-08,134.32,Standard,125.10235714285716,False
3853,31,Hotels.com,2026-01-15,137.18,Deluxe,125.10235714285716,False
3854,31,Hotels.com,2026-01-22,136.44,Standard,125.10235714285716,False
3855,31,Hotels.com,2026-01-29,135.06,Standard,125.10235714285716,False
3856,31,Hotels.com,2026-02-05,131.32,Standard,125.10235714285716,False
3857,31,Hotels.com,2026-02-12,137.73,Standard,125.10235714285716,False
3858,31,Hotels.com,2026-02-19,138.97,Standard,125.10235714285716,False
3859,31,Hotels.com,2026-02-26,133.06,Standard,125.10235714285716,False
3860,31,Hotels.com,2026-03-05,142.55,Standard,125.10235714285716,False
3861,31,Hotels.com,2026-03-12,145.97,Standard,125.10235714285716,False
3862,31,Hotels.com,2026-03-19,136.1,Standard,125.10235714285716,False
3863,31,Hotels.com,2026-03-26,130.74,Standard,125.10235714285716,False
3864,31,Hotels.com,2026-04-02,128.21,Standard,125.10235714285716,False
3865,31,Hotels.com,2026-04-09,133.88,Deluxe,125.10235714285716,False
3866,31,Hotels.com,2026-04-16,135.61,Standard,125.10235714285716,False
3867,31,Hotels.com,2026-04-23,127.89,Standard,125.10235714285716,False
3868,31,Hotels.com,2026-04-30,133.68,Standard,125.10235714285716,False
3869,31,Hotels.com,2026-05-07,142.16,Standard,125.10235714285716,False
3870,31,Hotels.com,2026-05-14,122.37,Deluxe,125.10235714285716,False
3871,31,Hotels.com,2026-05-21,136.51,Suite,125.10235714285716,False
3872,31,Hotels.com,2026-05-28,132.2,Standard,125.10235714285716,False
3873,31,Hotels.com,2026-06-04,135.81,Standard,125.10235714285716,False
3874,31,Hotels.com,2026-06-11,146.4,Standard,125.10235714285716,False
3875,31,Hotels.com,2026-06-18,135.5,Standard,125.10235714285716,False
3876,31,Hotels.com,2026-06-25,134.54,Standard,125.10235714285716,False
3877,31,Hotels.com,2026-07-02,140.25,Standard,125.10235714285716,False
3878,31,Hotels.com,2026-07-09,137.83,Deluxe,125.10235714285716,False
3879,31,Hotels.com,2026-07-16,136.54,Deluxe,125.10235714285716,False
3880,31,Hotels.com,2026-07-23,138.07,Deluxe,125.10235714285716,False
3881,31,Hotels.com,2026-07-30,144.09,Standard,125.10235714285716,False
3882,31,Hotels.com,2026-08-06,141.68,Deluxe,125.10235714285716,False
3883,31,Hotels.com,2026-08-13,134.09,Standard,125.10235714285716,False
3884,31,Hotels.com,2026-08-20,145.96,Standard,125.10235714285716,False
3885,31,Hotels.com,2026-08-27,132.58,Deluxe,125.10235714285716,False
3886,31,Expedia,2026-01-01,132.82,Standard,125.10235714285716,False
3887,31,Expedia,2026-01-08,123.22,Standard,125.10235714285716,False
3888,31,Expedia,2026-01-15,127.46,Standard,125.10235714285716,False
3889,31,Expedia,2026-01-22,115.42,Standard,125.10235714285716,False
3890,31,Expedia,2026-01-29,127.29,Standard,125.10235714285716,False
3891,31,Expedia,2026-02-05,118.72,Deluxe,125.10235714285716,False
3892,31,Expedia,2026-02-12,128.43,Standard,125.10235714285716,False
3893,31,Expedia,2026-02-19,123.01,Standard,125.10235714285716,False
3894,31,Expedia,2026-02-26,116.27,Deluxe,125.10235714285716,False
3895,31,Expedia,2026-03-05,121.91,Deluxe,125.10235714285716,False
3896,31,Expedia,2026-03-12,117.36,Standard,125.10235714285716,False
3897,31,Expedia,2026-03-19,124.49,Deluxe,125.10235714285716,False
3898,31,Expedia,2026-03-26,115.56,Standard,125.10235714285716,False
3899,31,Expedia,2026-04-02,124.27,Suite,125.10235714285716,False
3900,31,Expedia,2026-04-09,121.91,Deluxe,125.10235714285716,False
3901,31,Expedia,2026-04-16,131.9,Deluxe,125.10235714285716,False
3902,31,Expedia,2026-04-23,123.54,Standard,125.10235714285716,False
3903,31,Expedia,2026-04-30,114.46,Deluxe,125.10235714285716,False
3904,31,Expedia,2026-05-07,129.19,Standard,125.10235714285716,False
3905,31,Expedia,2026-05-14,117.37,Standard,125.10235714285716,False
3906,31,Expedia,2026-05-21,108.06,Standard,125.10235714285716,False
3907,31,Expedia,2026-05-28,116.7,Standard,125.10235714285716,False
3908,31,Expedia,2026-06-04,120.48,Standard,125.10235714285716,False
3909,31,Expedia,2026-06-11,120.66,Standard,125.10235714285716,False
3910,31,Expedia,2026-06-18,125.01,Deluxe,125.10235714285716,False
3911,31,Expedia,2026-06-25,119.99,Standard,125.10235714285716,False
3912,31,Expedia,2026-07-02,126.75,Suite,125.10235714285716,False
3913,31,Expedia,2026-07-09,121.36,Deluxe,125.10235714285716,False
3914,31,Expedia,2026-07-16,115.01,Standard,125.10235714285716,False
3915,31,Expedia,2026-07-23,113.57,Suite,125.10235714285716,False
3916,31,Expedia,2026-07-30,115.94,Deluxe,125.10235714285716,False
3917,31,Expedia,2026-08-06,118.66,Deluxe,125.10235714285716,False
3918,31,Expedia,2026-08-13,119.46,Standard,125.10235714285716,False
3919,31,Expedia,2026-08-20,119.72,Deluxe,125.10235714285716,False
3920,31,Expedia,2026-08-27,100.24,Deluxe,125.10235714285716,False
3921,31,Booking.com,2026-01-01,127.44,Suite,125.10235714285716,False
3922,31,Booking.com,2026-01-08,120.01,Suite,125.10235714285716,False
3923,31,Booking.com,2026-01-15,114.48,Standard,125.10235714285716,False
3924,31,Booking.com,2026-01-22,117.68,Standard,125.10235714285716,False
3925,31,Booking.com,2026-01-29,120.03,Standard,125.10235714285716,False
3926,31,Booking.com,2026-02-05,122.25,Deluxe,125.10235714285716,False
3927,31,Booking.com,2026-02-12,116.61,Deluxe,125.10235714285716,False
3928,31,Booking.com,2026-02-19,117.2,Standard,125.10235714285716,False
3929,31,Booking.com,2026-02-26,122.46,Standard,125.10235714285716,False
3930,31,Booking.com,2026-03-05,122.67,Standard,125.10235714285716,False
3931,31,Booking.com,2026-03-12,126.48,Standard,125.10235714285716,False
3932,31,Booking.com,2026-03-19,117.61,Suite,125.10235714285716,False
3933,31,Booking.com,2026-03-26,124.17,Standard,125.10235714285716,False
3934,31,Booking.com,2026-04-02,120.36,Standard,125.10235714285716,False
3935,31,Booking.com,2026-04-09,118.38,Standard,125.10235714285716,False
3936,31,Booking.com,2026-04-16,120.54,Suite,125.10235714285716,False
3937,31,Booking.com,2026-04-23,121.33,Standard,125.10235714285716,False
3938,31,Booking.com,2026-04-30,113.91,Standard,125.10235714285716,False
3939,31,Booking.com,2026-05-07,114.31,Standard,125.10235714285716,False
3940,31,Booking.com,2026-05-14,125.0,Standard,125.10235714285716,False
3941,31,Booking.com,2026-05-21,118.92,Standard,125.10235714285716,False
3942,31,Booking.com,2026-05-28,122.29,Deluxe,125.10235714285716,False
3943,31,Booking.com,2026-06-04,124.81,Deluxe,125.10235714285716,False
3944,31,Booking.com,2026-06-11,120.58,Deluxe,125.10235714285716,False
3945,31,Booking.com,2026-06-18,124.29,Standard,125.10235714285716,False
3946,31,Booking.com,2026-06-25,121.37,Deluxe,125.10235714285716,False
3947,31,Booking.com,2026-07-02,121.64,Deluxe,125.10235714285716,False
3948,31,Booking.com,2026-07-09,127.98,Deluxe,125.10235714285716,False
3949,31,Booking.com,2026-07-16,119.95,Standard,125.10235714285716,False
3950,31,Booking.com,2026-07-23,125.07,Standard,125.10235714285716,False
3951,31,Booking.com,2026-07-30,112.95,Deluxe,125.10235714285716,False
3952,31,Booking.com,2026-08-06,122.08,Deluxe,125.10235714285716,False
3953,31,Booking.com,2026-08-13,129.61,Deluxe,125.10235714285716,False
3954,31,Booking.com,2026-08-20,134.96,Standard,125.10235714285716,False
3955,31,Booking.com,2026-08-27,113.21,Standard,125.10235714285716,False
3956,32,Booking.com,2026-01-01,152.69,Standard,179.50835714285716,False
3957,32,Booking.com,2026-01-08,161.19,Standard,179.50835714285716,False
3958,32,Booking.com,2026-01-15,153.6,Deluxe,179.50835714285716,False
3959,32,Booking.com,2026-01-22,145.53,Standard,179.50835714285716,False
3960,32,Booking.com,2026-01-29,146.71,Standard,179.50835714285716,False
3961,32,Booking.com,2026-02-05,165.58,Standard,179.50835714285716,False
3962,32,Booking.com,2026-02-12,152.46,Standard,179.50835714285716,False
3963,32,Booking.com,2026-02-19,160.66,Standard,179.50835714285716,False
3964,32,Booking.com,2026-02-26,152.02,Deluxe,179.50835714285716,False
3965,32,Booking.com,2026-03-05,151.72,Deluxe,179.50835714285716,False
3966,32,Booking.com,2026-03-12,156.9,Standard,179.50835714285716,False
3967,32,Booking.com,2026-03-19,165.84,Standard,179.50835714285716,False
3968,32,Booking.com,2026-03-26,167.28,Suite,179.50835714285716,False
3969,32,Booking.com,2026-04-02,156.62,Standard,179.50835714285716,False
3970,32,Booking.com,2026-04-09,174.07,Standard,179.50835714285716,False
3971,32,Booking.com,2026-04-16,153.66,Suite,179.50835714285716,False
3972,32,Booking.com,2026-04-23,161.67,Suite,179.50835714285716,False
3973,32,Booking.com,2026-04-30,151.01,Standard,179.50835714285716,False
3974,32,Booking.com,2026-05-07,146.93,Suite,179.50835714285716,False
3975,32,Booking.com,2026-05-14,156.01,Standard,179.50835714285716,False
3976,32,Booking.com,2026-05-21,155.04,Deluxe,179.50835714285716,False
3977,32,Booking.com,2026-05-28,149.41,Standard,179.50835714285716,False
3978,32,Booking.com,2026-06-04,167.82,Standard,179.50835714285716,False
3979,32,Booking.com,2026-06-11,160.51,Standard,179.50835714285716,False
3980,32,Booking.com,2026-06-18,156.25,Standard,179.50835714285716,False
3981,32,Booking.com,2026-06-25,146.02,Standard,179.50835714285716,False
3982,32,Booking.com,2026-07-02,139.48,Deluxe,179.50835714285716,False
3983,32,Booking.com,2026-07-09,159.06,Standard,179.50835714285716,False
3984,32,Booking.com,2026-07-16,139.08,Standard,179.50835714285716,False
3985,32,Booking.com,2026-07-23,156.17,Deluxe,179.50835714285716,False
3986,32,Booking.com,2026-07-30,150.73,Standard,179.50835714285716,False
3987,32,Booking.com,2026-08-06,152.44,Standard,179.50835714285716,False
3988,32,Booking.com,2026-08-13,165.67,Suite,179.50835714285716,False
3989,32,Booking.com,2026-08-20,150.8,Deluxe,179.50835714285716,False
3990,32,Booking.com,2026-08-27,156.54,Deluxe,179.50835714285716,False
3991,32,Hotels.com,2026-01-01,161.86,Standard,179.50835714285716,False
3992,32,Hotels.com,2026-01-08,154.51,Suite,179.50835714285716,False
3993,32,Hotels.com,2026-01-15,147.4,Deluxe,179.50835714285716,False
3994,32,Hotels.com,2026-01-22,147.88,Standard,179.50835714285716,False
3995,32,Hotels.com,2026-01-29,149.69,Deluxe,179.50835714285716,False
3996,32,Hotels.com,2026-02-05,138.53,Deluxe,179.50835714285716,False
3997,32,Hotels.com,2026-02-12,155.9,Suite,179.50835714285716,False
3998,32,Hotels.com,2026-02-19,153.49,Standard,179.50835714285716,False
3999,32,Hotels.com,2026-02-26,150.74,Standard,179.50835714285716,False
4000,32,Hotels.com,2026-03-05,152.42,Standard,179.50835714285716,False
4001,32,Hotels.com,2026-03-12,148.78,Suite,179.50835714285716,False
4002,32,Hotels.com,2026-03-19,163.63,Standard,179.50835714285716,False
4003,32,Hotels.com,2026-03-26,140.92,Deluxe,179.50835714285716,False
4004,32,Hotels.com,2026-04-02,139.38,Standard,179.50835714285716,False
4005,32,Hotels.com,2026-04-09,158.88,Standard,179.50835714285716,False
4006,32,Hotels.com,2026-04-16,152.48,Deluxe,179.50835714285716,False
4007,32,Hotels.com,2026-04-23,160.38,Standard,179.50835714285716,False
4008,32,Hotels.com,2026-04-30,154.68,Standard,179.50835714285716,False
4009,32,Hotels.com,2026-05-07,157.03,Deluxe,179.50835714285716,False
4010,32,Hotels.com,2026-05-14,149.78,Standard,179.50835714285716,False
4011,32,Hotels.com,2026-05-21,159.8,Deluxe,179.50835714285716,False
4012,32,Hotels.com,2026-05-28,145.56,Standard,179.50835714285716,False
4013,32,Hotels.com,2026-06-04,153.88,Deluxe,179.50835714285716,False
4014,32,Hotels.com,2026-06-11,147.28,Suite,179.50835714285716,False
4016,32,Hotels.com,2026-06-25,164.53,Standard,179.50835714285716,False
4017,32,Hotels.com,2026-07-02,150.56,Deluxe,179.50835714285716,False
4018,32,Hotels.com,2026-07-09,149.92,Standard,179.50835714285716,False
4019,32,Hotels.com,2026-07-16,156.88,Suite,179.50835714285716,False
4020,32,Hotels.com,2026-07-23,149.13,Deluxe,179.50835714285716,False
4021,32,Hotels.com,2026-07-30,156.98,Standard,179.50835714285716,False
4022,32,Hotels.com,2026-08-06,152.77,Standard,179.50835714285716,False
4023,32,Hotels.com,2026-08-13,137.75,Standard,179.50835714285716,False
4024,32,Hotels.com,2026-08-20,138.57,Standard,179.50835714285716,False
4025,32,Hotels.com,2026-08-27,142.43,Deluxe,179.50835714285716,False
4026,32,Expedia,2026-01-01,134.65,Standard,179.50835714285716,False
4027,32,Expedia,2026-01-08,143.72,Suite,179.50835714285716,False
4028,32,Expedia,2026-01-15,150.62,Standard,179.50835714285716,False
4029,32,Expedia,2026-01-22,139.16,Suite,179.50835714285716,False
4030,32,Expedia,2026-01-29,152.65,Deluxe,179.50835714285716,False
4031,32,Expedia,2026-02-05,154.85,Deluxe,179.50835714285716,False
4032,32,Expedia,2026-02-12,128.95,Standard,179.50835714285716,False
4033,32,Expedia,2026-02-19,157.55,Deluxe,179.50835714285716,False
4034,32,Expedia,2026-02-26,150.16,Standard,179.50835714285716,False
4035,32,Expedia,2026-03-05,142.91,Standard,179.50835714285716,False
4036,32,Expedia,2026-03-12,136.36,Standard,179.50835714285716,False
4037,32,Expedia,2026-03-19,153.68,Deluxe,179.50835714285716,False
4038,32,Expedia,2026-03-26,138.09,Standard,179.50835714285716,False
4039,32,Expedia,2026-04-02,150.14,Deluxe,179.50835714285716,False
4040,32,Expedia,2026-04-09,138.35,Deluxe,179.50835714285716,False
4041,32,Expedia,2026-04-16,146.58,Deluxe,179.50835714285716,False
4042,32,Expedia,2026-04-23,153.32,Standard,179.50835714285716,False
4043,32,Expedia,2026-04-30,143.0,Standard,179.50835714285716,False
4044,32,Expedia,2026-05-07,157.49,Standard,179.50835714285716,False
4045,32,Expedia,2026-05-14,150.79,Standard,179.50835714285716,False
4046,32,Expedia,2026-05-21,139.18,Standard,179.50835714285716,False
4047,32,Expedia,2026-05-28,136.86,Standard,179.50835714285716,False
4048,32,Expedia,2026-06-04,140.9,Deluxe,179.50835714285716,False
4049,32,Expedia,2026-06-11,146.24,Standard,179.50835714285716,False
4050,32,Expedia,2026-06-18,158.3,Standard,179.50835714285716,False
4051,32,Expedia,2026-06-25,159.93,Standard,179.50835714285716,False
4052,32,Expedia,2026-07-02,142.73,Suite,179.50835714285716,False
4053,32,Expedia,2026-07-09,142.52,Standard,179.50835714285716,False
4054,32,Expedia,2026-07-16,152.04,Deluxe,179.50835714285716,False
4055,32,Expedia,2026-07-23,151.98,Deluxe,179.50835714285716,False
4056,32,Expedia,2026-07-30,156.07,Standard,179.50835714285716,False
4057,32,Expedia,2026-08-06,156.3,Standard,179.50835714285716,False
4058,32,Expedia,2026-08-13,140.43,Standard,179.50835714285716,False
4059,32,Expedia,2026-08-20,135.56,Standard,179.50835714285716,False
4060,32,Expedia,2026-08-27,150.91,Deluxe,179.50835714285716,False
4061,32,Agoda,2026-01-01,167.47,Deluxe,179.50835714285716,False
4062,32,Agoda,2026-01-08,155.52,Deluxe,179.50835714285716,False
4063,32,Agoda,2026-01-15,165.73,Deluxe,179.50835714285716,False
4064,32,Agoda,2026-01-22,149.31,Deluxe,179.50835714285716,False
4065,32,Agoda,2026-01-29,167.97,Standard,179.50835714285716,False
4066,32,Agoda,2026-02-05,164.05,Standard,179.50835714285716,False
4067,32,Agoda,2026-02-12,157.79,Standard,179.50835714285716,False
4068,32,Agoda,2026-02-19,164.01,Standard,179.50835714285716,False
4069,32,Agoda,2026-02-26,166.63,Standard,179.50835714285716,False
4070,32,Agoda,2026-03-05,150.18,Standard,179.50835714285716,False
4071,32,Agoda,2026-03-12,159.49,Standard,179.50835714285716,False
4072,32,Agoda,2026-03-19,157.15,Standard,179.50835714285716,False
4073,32,Agoda,2026-03-26,166.59,Standard,179.50835714285716,False
4074,32,Agoda,2026-04-02,151.58,Standard,179.50835714285716,False
4075,32,Agoda,2026-04-09,172.37,Standard,179.50835714285716,False
4076,32,Agoda,2026-04-16,146.42,Standard,179.50835714285716,False
4077,32,Agoda,2026-04-23,170.27,Standard,179.50835714285716,False
4078,32,Agoda,2026-04-30,139.39,Standard,179.50835714285716,False
4079,32,Agoda,2026-05-07,168.46,Standard,179.50835714285716,False
4080,32,Agoda,2026-05-14,152.56,Standard,179.50835714285716,False
4081,32,Agoda,2026-05-21,141.74,Standard,179.50835714285716,False
4082,32,Agoda,2026-05-28,156.18,Standard,179.50835714285716,False
4083,32,Agoda,2026-06-04,169.86,Deluxe,179.50835714285716,False
4084,32,Agoda,2026-06-11,148.73,Standard,179.50835714285716,False
4085,32,Agoda,2026-06-18,163.56,Deluxe,179.50835714285716,False
4086,32,Agoda,2026-06-25,143.02,Standard,179.50835714285716,False
4087,32,Agoda,2026-07-02,158.07,Deluxe,179.50835714285716,False
4088,32,Agoda,2026-07-09,157.84,Standard,179.50835714285716,False
4089,32,Agoda,2026-07-16,158.84,Suite,179.50835714285716,False
4090,32,Agoda,2026-07-23,174.54,Standard,179.50835714285716,False
4091,32,Agoda,2026-07-30,156.83,Standard,179.50835714285716,False
4092,32,Agoda,2026-08-06,162.37,Standard,179.50835714285716,False
4093,32,Agoda,2026-08-13,162.08,Suite,179.50835714285716,False
4094,32,Agoda,2026-08-20,158.94,Suite,179.50835714285716,False
4095,32,Agoda,2026-08-27,150.59,Deluxe,179.50835714285716,False
4096,33,Hotels.com,2026-01-01,144.53,Standard,159.35028985507248,False
4097,33,Hotels.com,2026-01-08,150.42,Standard,159.35028985507248,False
4098,33,Hotels.com,2026-01-15,150.52,Standard,159.35028985507248,False
4099,33,Hotels.com,2026-01-22,158.54,Standard,159.35028985507248,False
4100,33,Hotels.com,2026-01-29,132.27,Standard,159.35028985507248,False
4101,33,Hotels.com,2026-02-05,140.8,Standard,159.35028985507248,False
4102,33,Hotels.com,2026-02-12,128.74,Standard,159.35028985507248,False
4103,33,Hotels.com,2026-02-19,159.59,Deluxe,159.35028985507248,False
4104,33,Hotels.com,2026-02-26,155.65,Standard,159.35028985507248,False
4105,33,Hotels.com,2026-03-05,137.04,Suite,159.35028985507248,False
