offer_id,hotel_id,provider_name,date_scraped,price_eur,room_type
8329,68,Booking.com,2026-08-20,165.15,Deluxe
8330,68,Booking.com,2026-08-27,172.66,Standard
8331,68,Expedia,2026-01-01,147.99,Standard
8332,68,Expedia,2026-01-08,146.16,Standard
8333,68,Expedia,2026-01-15,150.37,Standard
8334,68,Expedia,2026-01-22,150.72,Deluxe
8335,68,Expedia,2026-01-29,161.03,Deluxe
8336,68,Expedia,2026-02-05,167.56,Suite
8337,68,Expedia,2026-02-12,161.83,Standard
8338,68,Expedia,2026-02-19,162.2,Deluxe
8339,68,Expedia,2026-02-26,153.98,Suite
8340,68,Expedia,2026-03-05,171.11,Suite
8341,68,Expedia,2026-03-12,158.24,Standard
8342,68,Expedia,2026-03-19,156.04,Deluxe
8343,68,Expedia,2026-03-26,135.77,Standard
8344,68,Expedia,2026-04-02,159.8,Suite
8345,68,Expedia,2026-04-09,159.2,Standard
8346,68,Expedia,2026-04-16,150.73,Standard
8347,68,Expedia,2026-04-23,157.37,Standard
8348,68,Expedia,2026-04-30,159.92,Standard
8349,68,Expedia,2026-05-07,139.68,Standard
8350,68,Expedia,2026-05-14,138.46,Standard
8351,68,Expedia,2026-05-21,159.01,Standard
8352,68,Expedia,2026-05-28,155.91,Deluxe
8353,68,Expedia,2026-06-04,140.19,Standard
8354,68,Expedia,2026-06-11,141.42,Standard
8355,68,Expedia,2026-06-18,164.49,Deluxe
8356,68,Expedia,2026-06-25,157.23,Standard
8357,68,Expedia,2026-07-02,144.63,Standard
8358,68,Expedia,2026-07-09,160.64,Suite
8359,68,Expedia,2026-07-16,140.13,Standard
8360,68,Expedia,2026-07-23,137.63,Deluxe
8361,68,Expedia,2026-07-30,146.92,Standard
8362,68,Expedia,2026-08-06,158.42,Suite
8363,68,Expedia,2026-08-13,153.96,Deluxe
8364,68,Expedia,2026-08-20,157.02,Deluxe
8365,68,Expedia,2026-08-27,156.14,Standard
8366,68,HRS,2026-01-01,169.64,Standard
8367,68,HRS,2026-01-08,155.22,Deluxe
8368,68,HRS,2026-01-15,166.82,Standard
8369,68,HRS,2026-01-22,165.43,Standard
8370,68,HRS,2026-01-29,167.25,Standard
8371,68,HRS,2026-02-05,165.0,Deluxe
8372,68,HRS,2026-02-12,168.91,Standard
8373,68,HRS,2026-02-19,163.84,Standard
8374,68,HRS,2026-02-26,167.85,Standard
8375,68,HRS,2026-03-05,169.62,Standard
8376,68,HRS,2026-03-12,176.76,Standard
8377,68,HRS,2026-03-19,178.73,Deluxe
8378,68,HRS,2026-03-26,157.64,Deluxe
8379,68,HRS,2026-04-02,177.48,Standard
8380,68,HRS,2026-04-09,160.84,Standard
8381,68,HRS,2026-04-16,167.92,Standard
8382,68,HRS,2026-04-23,155.68,Deluxe
8383,68,HRS,2026-04-30,152.14,Standard
8384,68,HRS,2026-05-07,186.22,Standard
8385,68,HRS,2026-05-14,168.13,Standard
8386,68,HRS,2026-05-21,166.31,Suite
8387,68,HRS,2026-05-28,170.57,Standard
8388,68,HRS,2026-06-04,166.5,Standard
8389,68,HRS,2026-06-11,175.05,Suite
8390,68,HRS,2026-06-18,170.09,Standard
8391,68,HRS,2026-06-25,173.56,Standard
8392,68,HRS,2026-07-02,161.97,Deluxe
8393,68,HRS,2026-07-09,156.62,Suite
8394,68,HRS,2026-07-16,176.06,Deluxe
8395,68,HRS,2026-07-23,170.93,Deluxe
8396,68,HRS,2026-07-30,158.78,Deluxe
8397,68,HRS,2026-08-06,158.9,Deluxe
8398,68,HRS,2026-08-13,169.08,Standard
8399,68,HRS,2026-08-20,172.87,Standard
8400,68,HRS,2026-08-27,160.79,Deluxe
8401,68,Agoda,2026-01-01,178.48,Standard
8402,68,Agoda,2026-01-08,165.45,Deluxe
8403,68,Agoda,2026-01-15,177.32,Deluxe
8404,68,Agoda,2026-01-22,165.49,Standard
8405,68,Agoda,2026-01-29,184.53,Deluxe
8406,68,Agoda,2026-02-05,163.66,Deluxe
8407,68,Agoda,2026-02-12,166.98,Deluxe
8408,68,Agoda,2026-02-19,178.65,Suite
8409,68,Agoda,2026-02-26,171.0,Standard
8410,68,Agoda,2026-03-05,175.8,Standard
8411,68,Agoda,2026-03-12,179.61,Deluxe
8412,68,Agoda,2026-03-19,166.7,Standard
8413,68,Agoda,2026-03-26,169.83,Deluxe
8414,68,Agoda,2026-04-02,171.69,Standard
8415,68,Agoda,2026-04-09,183.51,Standard
8416,68,Agoda,2026-04-16,173.05,Deluxe
8417,68,Agoda,2026-04-23,164.47,Standard
8418,68,Agoda,2026-04-30,161.21,Standard
8419,68,Agoda,2026-05-07,168.04,Standard
8420,68,Agoda,2026-05-14,166.61,Standard
8421,68,Agoda,2026-05-21,180.61,Standard
8422,68,Agoda,2026-05-28,178.86,Standard
8423,68,Agoda,2026-06-04,167.23,Standard
8424,68,Agoda,2026-06-11,169.13,Standard
8425,68,Agoda,2026-06-18,161.18,Suite
8426,68,Agoda,2026-06-25,175.62,Standard
8427,68,Agoda,2026-07-02,167.14,Deluxe
8428,68,Agoda,2026-07-09,167.7,Standard
8429,68,Agoda,2026-07-16,171.0,Deluxe
8430,68,Agoda,2026-07-23,178.29,Standard
8431,68,Agoda,2026-07-30,171.05,Standard
8432,68,Agoda,2026-08-06,161.91,Deluxe
8433,68,Agoda,2026-08-13,171.61,Deluxe
8434,68,Agoda,2026-08-20,154.27,Deluxe
8435,68,Agoda,2026-08-27,172.59,Standard
8436,68,Hotels.com,2026-01-01,148.14,Standard
8437,68,Hotels.com,2026-01-08,144.05,Deluxe
8438,68,Hotels.com,2026-01-15,167.98,Deluxe
8439,68,Hotels.com,2026-01-22,137.71,Deluxe
8440,68,Hotels.com,2026-01-29,152.88,Standard
8441,68,Hotels.com,2026-02-05,157.11,Standard
8442,68,Hotels.com,2026-02-12,149.22,Standard
8443,68,Hotels.com,2026-02-19,138.85,Standard
8444,68,Hotels.com,2026-02-26,153.18,Deluxe
8445,68,Hotels.com,2026-03-05,149.11,Suite
8446,68,Hotels.com,2026-03-12,157.95,Standard
8447,68,Hotels.com,2026-03-19,160.68,Standard
8448,68,Hotels.com,2026-03-26,145.93,Deluxe
8449,68,Hotels.com,2026-04-02,149.82,Standard
8450,68,Hotels.com,2026-04-09,150.17,Standard
8451,68,Hotels.com,2026-04-16,160.56,Deluxe
8452,68,Hotels.com,2026-04-23,155.4,Deluxe
8453,68,Hotels.com,2026-04-30,146.2,Standard
8454,68,Hotels.com,2026-05-07,163.06,Standard
8455,68,Hotels.com,2026-05-14,149.2,Standard
8456,68,Hotels.com,2026-05-21,151.0,Standard
8457,68,Hotels.com,2026-05-28,147.7,Standard
8458,68,Hotels.com,2026-06-04,155.97,Standard
8459,68,Hotels.com,2026-06-11,152.14,Standard
8460,68,Hotels.com,2026-06-18,165.49,Standard
8461,68,Hotels.com,2026-06-25,155.5,Standard
8462,68,Hotels.com,2026-07-02,148.11,Suite
8463,68,Hotels.com,2026-07-09,154.66,Deluxe
8464,68,Hotels.com,2026-07-16,166.75,Standard
8465,68,Hotels.com,2026-07-23,145.42,Standard
8466,68,Hotels.com,2026-07-30,158.41,Standard
8467,68,Hotels.com,2026-08-06,140.99,Suite
8468,68,Hotels.com,2026-08-13,164.85,Suite
8469,68,Hotels.com,2026-08-20,151.18,Standard
8470,68,Hotels.com,2026-08-27,147.92,Deluxe
8471,69,Booking.com,2026-01-01,162.86,Standard
8472,69,Booking.com,2026-01-08,181.72,Deluxe
8473,69,Booking.com,2026-01-15,154.55,Standard
8474,69,Booking.com,2026-01-22,167.61,Standard
8475,69,Booking.com,2026-01-29,171.96,Standard
8476,69,Booking.com,2026-02-05,185.79,Standard
8477,69,Booking.com,2026-02-12,176.19,Deluxe
8478,69,Booking.com,2026-02-19,174.4,Suite
8479,69,Booking.com,2026-02-26,160.93,Standard
8480,69,Booking.com,2026-03-05,170.75,Standard
8481,69,Booking.com,2026-03-12,180.96,Standard
8482,69,Booking.com,2026-03-19,153.89,Deluxe
8483,69,Booking.com,2026-03-26,174.07,Standard
8484,69,Booking.com,2026-04-02,172.82,Standard
8485,69,Booking.com,2026-04-09,160.51,Deluxe
8486,69,Booking.com,2026-04-16,183.12,Suite
8487,69,Booking.com,2026-04-23,169.53,Standard
8488,69,Booking.com,2026-04-30,180.3,Deluxe
8489,69,Booking.com,2026-05-07,175.81,Standard
8490,69,Booking.com,2026-05-14,181.65,Deluxe
8491,69,Booking.com,2026-05-21,160.29,Standard
8492,69,Booking.com,2026-05-28,165.79,Standard
8493,69,Booking.com,2026-06-04,173.64,Deluxe
8494,69,Booking.com,2026-06-11,173.67,Deluxe
8495,69,Booking.com,2026-06-18,175.73,Standard
8496,69,Booking.com,2026-06-25,177.74,Standard
8497,69,Booking.com,2026-07-02,173.39,Standard
8498,69,Booking.com,2026-07-09,150.85,Standard
8499,69,Booking.com,2026-07-16,184.82,Deluxe
8500,69,Booking.com,2026-07-23,176.21,Standard
8501,69,Booking.com,2026-07-30,167.94,Standard
8502,69,Booking.com,2026-08-06,183.95,Standard
8503,69,Booking.com,2026-08-13,173.26,Standard
8504,69,Booking.com,2026-08-20,164.6,Standard
8505,69,Booking.com,2026-08-27,177.64,Standard
8506,69,Agoda,2026-01-01,165.01,Deluxe
8507,69,Agoda,2026-01-08,161.89,Suite
8508,69,Agoda,2026-01-15,171.79,Standard
8509,69,Agoda,2026-01-22,172.34,Standard
8510,69,Agoda,2026-01-29,159.76,Deluxe
8511,69,Agoda,2026-02-05,166.77,Suite
8512,69,Agoda,2026-02-12,161.27,Deluxe
8513,69,Agoda,2026-02-19,155.76,Standard
8514,69,Agoda,2026-02-26,171.13,Suite
8515,69,Agoda,2026-03-05,176.02,Deluxe
8516,69,Agoda,2026-03-12,182.71,Standard
8517,69,Agoda,2026-03-19,167.38,Standard
8518,69,Agoda,2026-03-26,154.39,Standard
8519,69,Agoda,2026-04-02,184.49,Standard
8520,69,Agoda,2026-04-09,185.43,Deluxe
8521,69,Agoda,2026-04-16,193.96,Standard
8522,69,Agoda,2026-04-23,188.59,Deluxe
8523,69,Agoda,2026-04-30,170.62,Standard
8524,69,Agoda,2026-05-07,168.7,Standard
8525,69,Agoda,2026-05-14,175.04,Deluxe
8526,69,Agoda,2026-05-21,157.08,Suite
8527,69,Agoda,2026-05-28,162.85,Deluxe
8528,69,Agoda,2026-06-04,167.49,Deluxe
8529,69,Agoda,2026-06-11,178.06,Suite
8530,69,Agoda,2026-06-18,178.48,Standard
8531,69,Agoda,2026-06-25,167.95,Deluxe
8532,69,Agoda,2026-07-02,157.8,Standard
8533,69,Agoda,2026-07-09,175.86,Deluxe
8534,69,Agoda,2026-07-16,157.29,Standard
8535,69,Agoda,2026-07-23,164.17,Standard
8536,69,Agoda,2026-07-30,170.56,Suite
8537,69,Agoda,2026-08-06,156.44,Standard
8538,69,Agoda,2026-08-13,162.36,Deluxe
8539,69,Agoda,2026-08-20,177.24,Standard
8540,69,Agoda,2026-08-27,175.05,Standard
8541,70,Agoda,2026-01-01,150.5,Deluxe
8542,70,Agoda,2026-01-08,150.26,Suite
8543,70,Agoda,2026-01-15,161.07,Standard
8544,70,Agoda,2026-01-22,145.21,Standard
8545,70,Agoda,2026-01-29,151.46,Standard
8546,70,Agoda,2026-02-05,153.79,Standard
8547,70,Agoda,2026-02-12,152.24,Standard
8548,70,Agoda,2026-02-19,148.21,Standard
8549,70,Agoda,2026-02-26,138.84,Standard
8550,70,Agoda,2026-03-05,139.77,Deluxe
8551,70,Agoda,2026-03-12,157.11,Standard
8552,70,Agoda,2026-03-19,148.41,Standard
8553,70,Agoda,2026-03-26,151.75,Standard
8554,70,Agoda,2026-04-02,154.62,Standard
8555,70,Agoda,2026-04-09,148.71,Standard
8556,70,Agoda,2026-04-16,143.09,Deluxe
8557,70,Agoda,2026-04-23,146.48,Standard
8558,70,Agoda,2026-04-30,138.77,Standard
8559,70,Agoda,2026-05-07,154.97,Standard
8560,70,Agoda,2026-05-14,151.58,Deluxe
8561,70,Agoda,2026-05-21,148.22,Suite
8562,70,Agoda,2026-05-28,150.62,Deluxe
8563,70,Agoda,2026-06-04,161.33,Deluxe
8564,70,Agoda,2026-06-11,146.34,Standard
8565,70,Agoda,2026-06-18,160.25,Deluxe
8566,70,Agoda,2026-06-25,135.11,Standard
8567,70,Agoda,2026-07-02,143.09,Deluxe
8568,70,Agoda,2026-07-09,149.03,Standard
8569,70,Agoda,2026-07-16,147.97,Suite
8570,70,Agoda,2026-07-23,155.04,Standard
8571,70,Agoda,2026-07-30,157.83,Standard
8572,70,Agoda,2026-08-06,148.65,Deluxe
8573,70,Agoda,2026-08-13,153.78,Suite
8574,70,Agoda,2026-08-20,147.34,Standard
8575,70,Agoda,2026-08-27,152.84,Standard
8576,70,Expedia,2026-01-01,152.51,Standard
8577,70,Expedia,2026-01-08,151.43,Standard
8578,70,Expedia,2026-01-15,159.05,Deluxe
8579,70,Expedia,2026-01-22,155.74,Suite
8580,70,Expedia,2026-01-29,158.42,Standard
8581,70,Expedia,2026-02-05,170.78,Standard
8582,70,Expedia,2026-02-12,149.45,Standard
8583,70,Expedia,2026-02-19,156.56,Deluxe
8584,70,Expedia,2026-02-26,164.41,Deluxe
8585,70,Expedia,2026-03-05,164.55,Deluxe
8586,70,Expedia,2026-03-12,157.32,Deluxe
8587,70,Expedia,2026-03-19,151.13,Standard
8588,70,Expedia,2026-03-26,158.31,Standard
8589,70,Expedia,2026-04-02,158.49,Deluxe
8590,70,Expedia,2026-04-09,159.85,Standard
8591,70,Expedia,2026-04-16,145.14,Deluxe
8592,70,Expedia,2026-04-23,167.19,Deluxe
8593,70,Expedia,2026-04-30,164.44,Standard
8594,70,Expedia,2026-05-07,152.75,Standard
8595,70,Expedia,2026-05-14,163.52,Standard
8596,70,Expedia,2026-05-21,152.22,Deluxe
8597,70,Expedia,2026-05-28,165.6,Deluxe
8598,70,Expedia,2026-06-04,153.97,Deluxe
8599,70,Expedia,2026-06-11,146.53,Deluxe
8600,70,Expedia,2026-06-18,169.36,Standard
8601,70,Expedia,2026-06-25,159.5,Standard
8602,70,Expedia,2026-07-02,151.72,Deluxe
8603,70,Expedia,2026-07-09,166.38,Suite
8604,70,Expedia,2026-07-16,158.4,Standard
8605,70,Expedia,2026-07-23,150.76,Standard
8606,70,Expedia,2026-07-30,166.5,Standard
8607,70,Expedia,2026-08-06,159.81,Standard
8608,70,Expedia,2026-08-13,155.95,Standard
8609,70,Expedia,2026-08-20,153.46,Standard
8610,70,Expedia,2026-08-27,146.26,Standard
8611,71,Expedia,2026-01-01,166.22,Suite
8612,71,Expedia,2026-01-08,172.85,Standard
8613,71,Expedia,2026-01-15,173.06,Standard
8614,71,Expedia,2026-01-22,167.26,Deluxe
8615,71,Expedia,2026-01-29,180.65,Suite
8616,71,Expedia,2026-02-05,159.99,Standard
8617,71,Expedia,2026-02-12,180.45,Standard
8618,71,Expedia,2026-02-19,171.84,Standard
8619,71,Expedia,2026-02-26,166.84,Standard
8620,71,Expedia,2026-03-05,160.69,Standard
8621,71,Expedia,2026-03-12,175.85,Standard
8622,71,Expedia,2026-03-19,163.9,Standard
8623,71,Expedia,2026-03-26,162.74,Standard
8624,71,Expedia,2026-04-02,186.73,Standard
8625,71,Expedia,2026-04-09,161.98,Standard
8626,71,Expedia,2026-04-16,159.85,Standard
8627,71,Expedia,2026-04-23,179.69,Deluxe
8628,71,Expedia,2026-04-30,176.57,Deluxe
8629,71,Expedia,2026-05-07,169.23,Deluxe
8630,71,Expedia,2026-05-14,165.7,Standard
8631,71,Expedia,2026-05-21,167.78,Standard
8632,71,Expedia,2026-05-28,169.46,Deluxe
8633,71,Expedia,2026-06-04,178.59,Deluxe
8634,71,Expedia,2026-06-11,176.06,Standard
8635,71,Expedia,2026-06-18,170.89,Standard
8636,71,Expedia,2026-06-25,170.79,Deluxe
8637,71,Expedia,2026-07-02,180.11,Deluxe
8638,71,Expedia,2026-07-09,166.81,Deluxe
8639,71,Expedia,2026-07-16,160.43,Deluxe
8640,71,Expedia,2026-07-23,185.57,Standard
8641,71,Expedia,2026-07-30,170.9,Standard
8642,71,Expedia,2026-08-06,191.28,Standard
8643,71,Expedia,2026-08-13,169.68,Standard
8644,71,Expedia,2026-08-20,173.93,Standard
8645,71,Expedia,2026-08-27,166.15,Standard
8646,71,HRS,2026-01-01,178.34,Deluxe
8647,71,HRS,2026-01-08,173.14,Deluxe
8648,71,HRS,2026-01-15,183.52,Standard
8649,71,HRS,2026-01-22,171.13,Standard
8650,71,HRS,2026-01-29,166.64,Deluxe
8651,71,HRS,2026-02-05,178.07,Deluxe
8652,71,HRS,2026-02-12,172.14,Standard
8653,71,HRS,2026-02-19,174.12,Standard
8654,71,HRS,2026-02-26,163.15,Deluxe
8655,71,HRS,2026-03-05,171.34,Standard
8656,71,HRS,2026-03-12,166.81,Standard
8657,71,HRS,2026-03-19,167.61,Standard
8658,71,HRS,2026-03-26,177.54,Deluxe
8659,71,HRS,2026-04-02,172.34,Deluxe
8660,71,HRS,2026-04-09,153.63,Standard
8661,71,HRS,2026-04-16,164.54,Deluxe
8662,71,HRS,2026-04-23,176.36,Standard
8663,71,HRS,2026-04-30,181.86,Standard
8664,71,HRS,2026-05-07,165.84,Standard
8665,71,HRS,2026-05-14,172.48,Deluxe
8666,71,HRS,2026-05-21,186.85,Standard
8667,71,HRS,2026-05-28,169.43,Standard
8668,71,HRS,2026-06-04,182.4,Deluxe
8669,71,HRS,2026-06-11,171.27,Standard
8670,71,HRS,2026-06-18,178.58,Standard
8671,71,HRS,2026-06-25,178.62,Deluxe
8672,71,HRS,2026-07-02,175.8,Deluxe
8673,71,HRS,2026-07-09,186.54,Deluxe
8674,71,HRS,2026-07-16,173.7,Standard
8675,71,HRS,2026-07-23,170.22,Standard
8676,71,HRS,2026-07-30,172.22,Suite
8677,71,HRS,2026-08-06,162.88,Standard
8678,71,HRS,2026-08-13,182.98,Deluxe
8679,71,HRS,2026-08-20,163.75,Standard
8680,71,HRS,2026-08-27,171.72,Standard
8681,71,Hotels.com,2026-01-01,171.55,Standard
8682,71,Hotels.com,2026-01-08,172.9,Standard
8683,71,Hotels.com,2026-01-15,190.61,Standard
8684,71,Hotels.com,2026-01-22,167.98,Standard
8685,71,Hotels.com,2026-01-29,191.16,Suite
8686,71,Hotels.com,2026-02-05,175.73,Standard
8687,71,Hotels.com,2026-02-12,176.3,Standard
8688,71,Hotels.com,2026-02-19,180.9,Standard
8689,71,Hotels.com,2026-02-26,164.67,Standard
8690,71,Hotels.com,2026-03-05,179.96,Deluxe
8691,71,Hotels.com,2026-03-12,184.49,Standard
8692,71,Hotels.com,2026-03-19,173.92,Standard
8693,71,Hotels.com,2026-03-26,177.66,Deluxe
8694,71,Hotels.com,2026-04-02,196.81,Standard
8695,71,Hotels.com,2026-04-09,185.52,Standard
8696,71,Hotels.com,2026-04-16,169.97,Standard
8697,71,Hotels.com,2026-04-23,173.41,Standard
8698,71,Hotels.com,2026-04-30,175.46,Standard
8699,71,Hotels.com,2026-05-07,186.13,Standard
8700,71,Hotels.com,2026-05-14,169.95,Standard
8701,71,Hotels.com,2026-05-21,183.58,Standard
8702,71,Hotels.com,2026-05-28,183.64,Deluxe
8703,71,Hotels.com,2026-06-04,178.21,Suite
8704,71,Hotels.com,2026-06-11,186.46,Standard
8705,71,Hotels.com,2026-06-18,170.73,Deluxe
8706,71,Hotels.com,2026-06-25,188.38,Standard
8707,71,Hotels.com,2026-07-02,163.04,Standard
8708,71,Hotels.com,2026-07-09,169.9,Suite
8709,71,Hotels.com,2026-07-16,163.21,Standard
8710,71,Hotels.com,2026-07-23,171.19,Standard
8711,71,Hotels.com,2026-07-30,183.82,Standard
8712,71,Hotels.com,2026-08-06,181.29,Deluxe
8713,71,Hotels.com,2026-08-13,179.88,Deluxe
8714,71,Hotels.com,2026-08-20,171.06,Deluxe
8715,71,Hotels.com,2026-08-27,177.52,Suite
8716,71,Agoda,2026-01-01,182.53,Suite
8717,71,Agoda,2026-01-08,159.88,Standard
8718,71,Agoda,2026-01-15,167.38,Deluxe
8719,71,Agoda,2026-01-22,181.62,Deluxe
8720,71,Agoda,2026-01-29,196.12,Standard
8721,71,Agoda,2026-02-05,196.58,Standard
8722,71,Agoda,2026-02-12,189.19,Standard
8723,71,Agoda,2026-02-19,169.8,Standard
8724,71,Agoda,2026-02-26,179.34,Deluxe
8725,71,Agoda,2026-03-05,170.46,Standard
8726,71,Agoda,2026-03-12,170.43,Deluxe
8727,71,Agoda,2026-03-19,169.38,Standard
8728,71,Agoda,2026-03-26,170.55,Standard
8729,71,Agoda,2026-04-02,184.83,Standard
8730,71,Agoda,2026-04-09,173.52,Standard
8731,71,Agoda,2026-04-16,,Standard
8732,71,Agoda,2026-04-23,187.42,Deluxe
8733,71,Agoda,2026-04-30,190.23,Standard
8734,71,Agoda,2026-05-07,175.11,Standard
8735,71,Agoda,2026-05-14,177.11,Deluxe
8736,71,Agoda,2026-05-21,185.8,Standard
8737,71,Agoda,2026-05-28,170.78,Suite
8738,71,Agoda,2026-06-04,163.46,Deluxe
8739,71,Agoda,2026-06-11,198.01,Standard
8740,71,Agoda,2026-06-18,187.11,Deluxe
8741,71,Agoda,2026-06-25,181.31,Standard
8742,71,Agoda,2026-07-02,177.24,Deluxe
8743,71,Agoda,2026-07-09,187.29,Standard
8744,71,Agoda,2026-07-16,183.28,Standard
8745,71,Agoda,2026-07-23,165.15,Standard
8746,71,Agoda,2026-07-30,167.92,Standard
8747,71,Agoda,2026-08-06,186.23,Standard
8748,71,Agoda,2026-08-13,173.99,Standard
8749,71,Agoda,2026-08-20,188.05,Deluxe
8750,71,Agoda,2026-08-27,178.73,Standard
8751,71,Booking.com,2026-01-01,169.59,Standard
8752,71,Booking.com,2026-01-08,180.99,Deluxe
8753,71,Booking.com,2026-01-15,179.24,Standard
8754,71,Booking.com,2026-01-22,182.65,Deluxe
8755,71,Booking.com,2026-01-29,153.57,Suite
8756,71,Booking.com,2026-02-05,173.85,Deluxe
8757,71,Booking.com,2026-02-12,179.89,Suite
8758,71,Booking.com,2026-02-19,170.14,Deluxe
8759,71,Booking.com,2026-02-26,176.18,Standard
8760,71,Booking.com,2026-03-05,188.21,Standard
8761,71,Booking.com,2026-03-12,165.6,Standard
8762,71,Booking.com,2026-03-19,184.92,Standard
8763,71,Booking.com,2026-03-26,174.46,Standard
8764,71,Booking.com,2026-04-02,168.34,Suite
8765,71,Booking.com,2026-04-09,168.89,Deluxe
8766,71,Booking.com,2026-04-16,174.21,Standard
8767,71,Booking.com,2026-04-23,185.37,Standard
8768,71,Booking.com,2026-04-30,179.84,Suite
8769,71,Booking.com,2026-05-07,164.95,Suite
8770,71,Booking.com,2026-05-14,184.41,Standard
8771,71,Booking.com,2026-05-21,182.77,Suite
8772,71,Booking.com,2026-05-28,161.08,Deluxe
8773,71,Booking.com,2026-06-04,167.97,Deluxe
8774,71,Booking.com,2026-06-11,186.38,Standard
8775,71,Booking.com,2026-06-18,176.0,Deluxe
8776,71,Booking.com,2026-06-25,184.35,Standard
8777,71,Booking.com,2026-07-02,156.92,Standard
8778,71,Booking.com,2026-07-09,154.08,Standard
8779,71,Booking.com,2026-07-16,181.63,Standard
8780,71,Booking.com,2026-07-23,170.92,Standard
8781,71,Booking.com,2026-07-30,182.15,Deluxe
8782,71,Booking.com,2026-08-06,184.48,Standard
8783,71,Booking.com,2026-08-13,171.07,Deluxe
8784,71,Booking.com,2026-08-20,175.18,Suite
8785,71,Booking.com,2026-08-27,173.23,Deluxe
8786,72,Agoda,2026-01-01,145.69,Standard
8787,72,Agoda,2026-01-08,134.72,Deluxe
8788,72,Agoda,2026-01-15,134.69,Standard
8789,72,Agoda,2026-01-22,135.9,Deluxe
8790,72,Agoda,2026-01-29,143.74,Standard
8791,72,Agoda,2026-02-05,146.44,Standard
8792,72,Agoda,2026-02-12,137.45,Standard
8793,72,Agoda,2026-02-19,126.56,Deluxe
8794,72,Agoda,2026-02-26,132.58,Standard
8795,72,Agoda,2026-03-05,137.04,Standard
8796,72,Agoda,2026-03-12,133.87,Standard
8797,72,Agoda,2026-03-19,130.94,Standard
8798,72,Agoda,2026-03-26,140.08,Deluxe
8799,72,Agoda,2026-04-02,157.12,Standard
8800,72,Agoda,2026-04-09,132.99,Standard
8801,72,Agoda,2026-04-16,141.35,Standard
8802,72,Agoda,2026-04-23,143.38,Deluxe
8803,72,Agoda,2026-04-30,143.96,Standard
8804,72,Agoda,2026-05-07,139.32,Standard
8805,72,Agoda,2026-05-14,131.25,Deluxe
8806,72,Agoda,2026-05-21,145.64,Standard
8807,72,Agoda,2026-05-28,128.78,Suite
8808,72,Agoda,2026-06-04,138.6,Standard
8809,72,Agoda,2026-06-11,137.91,Suite
8810,72,Agoda,2026-06-18,131.75,Standard
8811,72,Agoda,2026-06-25,135.9,Standard
8812,72,Agoda,2026-07-02,143.71,Standard
8813,72,Agoda,2026-07-09,138.6,Standard
8814,72,Agoda,2026-07-16,129.79,Deluxe
8815,72,Agoda,2026-07-23,144.72,Standard
8816,72,Agoda,2026-07-30,151.94,Deluxe
8817,72,Agoda,2026-08-06,130.62,Deluxe
8818,72,Agoda,2026-08-13,139.16,Deluxe
8819,72,Agoda,2026-08-20,139.41,Standard
8820,72,Agoda,2026-08-27,130.47,Standard
8821,72,Booking.com,2026-01-01,161.6,Deluxe
8822,72,Booking.com,2026-01-08,153.14,Deluxe
8823,72,Booking.com,2026-01-15,149.11,Deluxe
8824,72,Booking.com,2026-01-22,158.63,Standard
8825,72,Booking.com,2026-01-29,153.81,Standard
8826,72,Booking.com,2026-02-05,148.59,Standard
8827,72,Booking.com,2026-02-12,155.07,Deluxe
8828,72,Booking.com,2026-02-19,152.36,Standard
8829,72,Booking.com,2026-02-26,149.69,Standard
8830,72,Booking.com,2026-03-05,165.53,Standard
8831,72,Booking.com,2026-03-12,166.0,Deluxe
8832,72,Booking.com,2026-03-19,158.42,Standard
8833,72,Booking.com,2026-03-26,169.42,Standard
8834,72,Booking.com,2026-04-02,167.57,Standard
8835,72,Booking.com,2026-04-09,150.61,Deluxe
8836,72,Booking.com,2026-04-16,169.34,Suite
8837,72,Booking.com,2026-04-23,158.53,Deluxe
8838,72,Booking.com,2026-04-30,164.33,Deluxe
8839,72,Booking.com,2026-05-07,159.95,Standard
8840,72,Booking.com,2026-05-14,152.19,Suite
8841,72,Booking.com,2026-05-21,152.87,Suite
8842,72,Booking.com,2026-05-28,159.56,Standard
8843,72,Booking.com,2026-06-04,164.47,Deluxe
8844,72,Booking.com,2026-06-11,168.92,Standard
8845,72,Booking.com,2026-06-18,152.43,Standard
8846,72,Booking.com,2026-06-25,165.8,Standard
8847,72,Booking.com,2026-07-02,170.76,Standard
8848,72,Booking.com,2026-07-09,142.61,Standard
8849,72,Booking.com,2026-07-16,162.83,Standard
8850,72,Booking.com,2026-07-23,169.75,Standard
8851,72,Booking.com,2026-07-30,153.78,Deluxe
8852,72,Booking.com,2026-08-06,162.66,Standard
8853,72,Booking.com,2026-08-13,170.12,Standard
8854,72,Booking.com,2026-08-20,162.92,Standard
8855,72,Booking.com,2026-08-27,156.79,Standard
8856,72,Hotels.com,2026-01-01,126.29,Standard
8857,72,Hotels.com,2026-01-08,136.95,Deluxe
8858,72,Hotels.com,2026-01-15,132.67,Deluxe
8859,72,Hotels.com,2026-01-22,132.85,Standard
8860,72,Hotels.com,2026-01-29,143.33,Deluxe
8861,72,Hotels.com,2026-02-05,111.61,Standard
8862,72,Hotels.com,2026-02-12,124.06,Deluxe
8863,72,Hotels.com,2026-02-19,127.37,Deluxe
8864,72,Hotels.com,2026-02-26,124.44,Standard
8865,72,Hotels.com,2026-03-05,135.07,Suite
